Rank,Name,Team,Position,Week,Opponent,ReceivingTargets,Receptions,ReceptionPercentage,ReceivingYards,ReceivingTouchdowns,ReceivingLong,ReceivingYardsPerTarget,ReceivingYardsPerReception,RushingAttempts,RushingYards,RushingYardsPerAttempt,RushingTouchdowns,Fumbles,FumblesLost,FantasyPointsPerGame,FantasyPoints
1315,Sean McKeon,DAL,TE,15,NYG,0.8,0.5,0,4,0,0,4,0,0,0,0,0,0,0,0.4,0.4
1315,Demetrius Harris,ARI,TE,16,IND,0.7,0.4,0,4,0,0,4,0,0,0,0,0,0,0,0.4,0.4
1315,Hunter Long,MIA,TE,13,NYG,0.7,0.4,0,4,0,0,4,0,0,0,0,0,0,0,0.4,0.4
1315,Kendall Blanton,LAR,TE,12,GB,0.8,0.5,0,4,0,0,4,0,0,0,0,0,0,0,0.4,0.4
1315,Charlie Woerner,SF,TE,14,CIN,0.8,0.3,0,4,0,0,4,0,0,0,0,0,0,0,0.4,0.4
1315,Colby Parkinson,SEA,TE,14,HOU,0.7,0.4,0,4,0,0,4,0,0,0,0,0,0,0,0.4,0.4
1315,Tre' McKitty,LAC,TE,14,NYG,1.1,0.4,0,4,0,0,4,0,0,0,0,0,0,0,0.4,0.4
1315,Brycen Hopkins,LAR,TE,14,ARI,1,0.4,0,4,0,0,4,0,0,0,0,0,0,0,0.4,0.4
1315,Ricky Seals-Jones,WAS,TE,1,LAC,0.5,0.4,0,4,0,0,0,0,0,0,0,0,0,0,0.4,0.4
1315,Eric Saubert,DEN,TE,1,NYG,0.6,0.4,0,4,0,0,4,0,0,0,0,0,0,0,0.4,0.4
1315,Kevin Rader,PIT,TE,18,BAL,1,0.4,0,4,0,0,4,0,0,0,0,0,0,0,0.4,0.4
1315,Charlie Woerner,SF,TE,11,JAX,0.9,0.4,0,4,0,0,4,0,0,0,0,0,0,0,0.4,0.4
1315,Zach Gentry,PIT,TE,11,LAC,0.9,0.4,0,4,0,0,4,0,0,0,0,0,0,0,0.4,0.4
1330,Richard Rodgers,PHI,TE,7,LV,0.3,0,0,3.9,0,0,0,0,0,0,0,0,0,0,0.4,0.39
1330,Adam Shaheen,MIA,TE,5,TB,0.9,0.4,0,3.9,0,0,4,0,0,0,0,0,0,0,0.4,0.39
1330,Charlie Woerner,SF,TE,15,ATL,0.8,0.4,0,3.9,0,0,4,0,0,0,0,0,0,0,0.4,0.39
1330,Darrell Daniels,ARI,TE,13,CHI,0.9,0.4,0,3.9,0,0,4,0,0,0,0,0,0,0,0.4,0.39
1330,Antony Auclair,HOU,TE,13,IND,0.8,0.4,0,3.9,0,0,4,0,0,0,0,0,0,0,0.4,0.39
1330,Brycen Hopkins,LAR,TE,13,JAX,1,0.4,0,3.9,0,0,4,0,0,0,0,0,0,0,0.4,0.39
1330,Jacob Hollister,JAX,TE,3,ARI,0.8,0.4,0,3.9,0,0,4,0,0,0,0,0,0,0,0.4,0.39
1337,Jesse James,CHI,TE,2,CIN,1,0.5,0,3.8,0,0,4,0,0,0,0,0,0,0,0.4,0.38
1337,Adam Shaheen,MIA,TE,4,IND,1,0.3,0,3.8,0,0,4,0,0,0,0,0,0,0,0.4,0.38
1337,Cethan Carter,MIA,TE,7,ATL,0.7,0.4,0,3.8,0,0,4,0,0,0,0,0,0,0,0.4,0.38
1337,Lee Smith,ATL,TE,5,NYJ,1,0.6,100,3.8,0,0,4,4,0,0,0,0,0,0,0.4,0.38
1337,Antony Auclair,HOU,TE,6,IND,0.9,0.4,0,3.8,0,0,4,0,0,0,0,0,0,0,0.4,0.38
1337,Antony Auclair,HOU,TE,15,JAX,0.8,0.3,0,3.8,0,0,4,0,0,0,0,0,0,0,0.4,0.38
1337,Eric Saubert,DEN,TE,17,LAC,1,0.4,0,3.8,0,0,4,0,0,0,0,0,0,0,0.4,0.38
1337,Tyler Davis,GB,TE,17,MIN,0.7,0.3,0,3.8,0,0,4,0,0,0,0,0,0,0,0.4,0.38
1337,Chris Herndon,MIN,TE,17,GB,1.3,0.4,0,3.8,0,0,4,0,0,0,0,0,0,0,0.4,0.38
1337,Antony Auclair,HOU,TE,9,MIA,1,0.3,0,3.8,0,0,4,0,0,0,0,0,0,0,0.4,0.38
1337,Tommy Hudson,TEN,TE,3,IND,0.5,0.4,0,3.8,0,0,0,0,0,0,0,0,0,0,0.4,0.38
1337,Derek Carrier,LV,TE,18,LAC,0.6,0.3,0,3.8,0,0,4,0,0,0,0,0,0,0,0.4,0.38
1337,Jack Stoll,PHI,TE,8,DET,0.3,0.1,0,3.8,0,0,0,0,0,0,0,0,0,0,0.4,0.38
1337,Darren Fells,TB,TE,11,NYG,0.4,0,0,3.8,0,0,0,0,0,0,0,0,0,0,0.4,0.38
1351,Derek Carrier,LV,TE,2,PIT,0.5,0.3,0,3.7,0,0,0,0,0,0,0,0,0,0,0.4,0.37
1351,Zach Gentry,PIT,TE,6,SEA,1.1,0.3,0,3.7,0,0,4,0,0,0,0,0,0,0,0.4,0.37
1351,Demetrius Harris,ARI,TE,15,DET,0.7,0.3,0,3.7,0,0,4,0,0,0,0,0,0,0,0.4,0.37
1351,Sean McKeon,DAL,TE,16,WAS,0.8,0.4,0,3.7,0,0,4,0,0,0,0,0,0,0,0.4,0.37
1351,Chris Herndon,MIN,TE,16,LAR,1.3,0.5,0,5.7,0,0,6,0,0,0,0,0,0.1,0.1,0.4,0.37
1351,Colby Parkinson,SEA,TE,17,DET,0.8,0.3,0,3.7,0,0,4,0,0,0,0,0,0,0,0.4,0.37
1351,Kylen Granson,IND,TE,3,TEN,0.5,0.4,0,3.7,0,0,0,0,0,0,0,0,0,0,0.4,0.37
1351,Charlie Woerner,SF,TE,3,GB,0.8,0.3,0,3.7,0,0,4,0,0,0,0,0,0,0,0.4,0.37
1351,Ben Ellefson,MIN,TE,14,PIT,1.8,0.3,0,3.7,0,0,2,0,0,0,0,0,0,0,0.4,0.37
1351,Demetrius Harris,ARI,TE,8,GB,0.6,0.4,0,3.7,0,0,4,0,0,0,0,0,0,0,0.4,0.37
1351,Richard Rodgers,PHI,TE,8,DET,0.5,0.3,0,3.7,0,0,0,0,0,0,0,0,0,0,0.4,0.37
1362,Charlie Woerner,SF,TE,2,PHI,0.8,0.3,0,3.6,0,0,4,0,0,0,0,0,0,0,0.4,0.36
1362,Feleipe Franks,ATL,TE,4,WAS,0,0,0,0,0,0,0,0,0.1,0.3,0,0,0,0,0.4,0.36
1362,Trevon Wesco,NYJ,TE,7,NE,0.7,0.3,0,3.6,0,0,4,0,0,0,0,0,0,0,0.4,0.36
1362,Jason Croom,PHI,TE,7,LV,0.3,0,0,3.6,0,0,0,0,0,0,0,0,0,0,0.4,0.36
1362,Hunter Long,MIA,TE,6,JAX,0.6,0.4,0,3.6,0,0,4,0,0,0,0,0,0,0,0.4,0.36
1362,Feleipe Franks,ATL,TE,10,DAL,0,0,0,0,0,0,0,0,0.1,0.7,0,0,0,0,0.4,0.36
1362,Sean McKeon,DAL,TE,10,ATL,0.5,0.4,0,3.6,0,0,0,0,0,0,0,0,0,0,0.4,0.36
1362,Kendall Blanton,LAR,TE,14,ARI,0.8,0.5,0,3.6,0,0,4,0,0,0,0,0,0,0,0.4,0.36
1362,Blake Bell,KC,TE,1,CLE,1.2,0.5,0,3.6,0,0,4,0,0,0,0,0,0,0,0.4,0.36
1362,Josh Oliver,BAL,TE,18,PIT,1.1,0.4,0,3.6,0,0,4,0,0,0,0,0,0,0,0.4,0.36
1362,Darrell Daniels,ARI,TE,18,SEA,0.8,0.3,0,3.6,0,0,4,0,0,0,0,0,0,0,0.4,0.36
1362,Antony Auclair,HOU,TE,8,LAR,1,0.3,0,3.6,0,0,4,0,0,0,0,0,0,0,0.4,0.36
1362,Tyler Davis,GB,TE,11,MIN,0.7,0.3,0,3.6,0,0,4,0,0,0,0,0,0,0,0.4,0.36
1375,Kevin Rader,PIT,TE,17,CLE,0.6,0.3,0,3.5,0,0,4,0,0,0,0,0,0,0,0.4,0.35
1375,Jesse James,CHI,TE,17,NYG,1.2,0.4,0,3.5,0,0,4,0,0,0,0,0,0,0,0.4,0.35
1375,Tre' McKitty,LAC,TE,9,PHI,1,0.4,0,3.5,0,0,4,0,0,0,0,0,0,0,0.4,0.35
1375,Darrell Daniels,ARI,TE,10,CAR,0.8,0.4,0,3.5,0,0,4,0,0,0,0,0,0,0,0.4,0.35
1375,Derek Carrier,LV,TE,1,BAL,0.5,0.3,0,3.5,0,0,0,0,0,0,0,0,0,0,0.4,0.35
1375,Colin Thompson,CAR,TE,8,ATL,1.4,0.4,0,3.5,0,0,4,0,0,0,0,0,0,0,0.4,0.35
1381,Giovanni Ricci,CAR,TE,6,MIN,0.7,0.3,0,3.4,0,0,3,0,0,0,0,0,0,0,0.3,0.34
1381,Daniel Helm,LV,TE,17,IND,0.8,0.4,0,3.4,0,0,3,0,0,0,0,0,0,0,0.3,0.34
1381,Trevon Wesco,NYJ,TE,9,IND,0.6,0.4,0,3.4,0,0,3,0,0,0,0,0,0,0,0.3,0.34
1381,Cethan Carter,MIA,TE,1,NE,0.4,0.3,0,3.4,0,0,0,0,0,0,0,0,0,0,0.3,0.34
1381,Demetrius Harris,ARI,TE,1,TEN,0.3,0.3,0,3.4,0,0,0,0,0,0,0,0,0,0,0.3,0.34
1381,Colby Parkinson,SEA,TE,11,ARI,0.8,0.4,0,3.4,0,0,3,0,0,0,0,0,0,0,0.3,0.34
1387,Trevon Wesco,NYJ,TE,2,NE,0.7,0.3,0,3.3,0,0,3,0,0,0,0,0,0,0,0.3,0.33
1387,Jody Fortson,KC,TE,4,PHI,0.8,0.4,0,3.3,0,0,3,0,0,0,0,0,0,0,0.3,0.33
1387,Charlie Woerner,SF,TE,4,SEA,0.8,0.3,0,3.3,0,0,3,0,0,0,0,0,0,0,0.3,0.33
1387,Antony Auclair,HOU,TE,7,ARI,0.9,0.3,0,3.3,0,0,3,0,0,0,0,0,0,0,0.3,0.33
1387,Colby Parkinson,SEA,TE,15,LAR,0.8,0.3,0,3.3,0,0,3,0,0,0,0,0,0,0,0.3,0.33
1387,Charlie Woerner,SF,TE,16,TEN,0.8,0.3,0,3.3,0,0,3,0,0,0,0,0,0,0,0.3,0.33
1387,Hunter Long,MIA,TE,16,NO,0.6,0.3,0,3.3,0,0,3,0,0,0,0,0,0,0,0.3,0.33
1387,Kahale Warring,BUF,TE,10,NYJ,0.3,0,0,3.3,0,0,0,0,0,0,0,0,0,0,0.3,0.33
1387,Antony Auclair,HOU,TE,14,SEA,0.7,0.4,0,3.3,0,0,3,0,0,0,0,0,0,0,0.3,0.33
1387,Trevon Wesco,NYJ,TE,1,CAR,0.7,0.3,0,3.3,0,0,3,0,0,0,0,0,0,0,0.3,0.33
1387,Colby Parkinson,SEA,TE,18,ARI,0.8,0.3,0,3.3,0,0,3,0,0,0,0,0,0,0,0.3,0.33
1398,Colby Parkinson,SEA,TE,4,SF,1.1,0.3,0,3.2,0,0,3,0,0,0,0,0,0,0,0.3,0.32
1398,Darrell Daniels,ARI,TE,15,DET,0.8,0.3,0,3.2,0,0,3,0,0,0,0,0,0,0,0.3,0.32
1398,Colin Thompson,CAR,TE,9,NE,1.2,0.3,0,3.2,0,0,3,0,0,0,0,0,0,0,0.3,0.32
1398,Richard Rodgers,PHI,TE,9,LAC,0.2,0,0,3.2,0,0,0,0,0,0,0,0,0,0,0.3,0.32
1398,Cethan Carter,MIA,TE,3,LV,0.7,0.3,0,3.2,0,0,3,0,0,0,0,0,0,0,0.3,0.32
1398,Jesse James,CHI,TE,3,CLE,1,0.4,0,3.2,0,0,3,0,0,0,0,0,0,0,0.3,0.32
1398,Garrett Griffin,NO,TE,10,TEN,0.6,0.3,0,3.2,0,0,3,0,0,0,0,0,0,0,0.3,0.32
1398,Ben Ellefson,MIN,TE,18,CHI,1.2,0.3,0,3.2,0,0,3,0,0,0,0,0,0,0,0.3,0.32
1398,Lawrence Cager,CLE,TE,11,DET,0.8,0.2,0,3.2,0,0,3,0,0,0,0,0,0,0,0.3,0.32
1407,Cethan Carter,MIA,TE,6,JAX,0.7,0.3,0,3.1,0,0,3,0,0,0,0,0,0,0,0.3,0.31
1407,Noah Gray,KC,TE,15,LAC,0.8,0.4,0,3.1,0,0,3,0,0,0,0,0,0,0,0.3,0.31
1407,Jesper Horsted,CHI,TE,15,MIN,0.7,0.3,0,3.1,0,0,3,0,0,0,0,0,0,0,0.3,0.31
1407,Sean McKeon,DAL,TE,17,ARI,0.7,0.4,0,3.1,0,0,3,0,0,0,0,0,0,0,0.3,0.31
1407,Hunter Long,MIA,TE,3,LV,1.6,0.5,0,5.1,0,0,2.5,0,0,0,0,0,0.1,0.1,0.3,0.31
1407,James O'Shaughnessy,JAX,TE,10,IND,0.4,0,0,3.1,0,0,0,0,0,0,0,0,0,0,0.3,0.31
1407,J.P. Holtz,CHI,TE,12,DET,0.4,0.3,0,3.1,0,0,0,0,0,0,0,0,0,0,0.3,0.31
1407,Tanner Hudson,SF,TE,8,CHI,0.3,0,0,3.1,0,0,0,0,0,0,0,0,0,0,0.3,0.31
1407,Noah Togiai,PHI,TE,8,DET,0.2,0,0,3.1,0,0,0,0,0,0,0,0,0,0,0.3,0.31
1407,Temarrick Hemingway,WAS,TE,11,CAR,0.3,0,0,3.1,0,0,0,0,0,0,0,0,0,0,0.3,0.31
1417,Antony Auclair,HOU,TE,16,LAC,0.7,0.3,0,3,0,0,3,0,0,0,0,0,0,0,0.3,0.3
1417,Jeremy Sprinkle,DAL,TE,9,DEN,0.5,0.3,0,3,0,0,0,0,0,0,0,0,0,0,0.3,0.3
1417,Jesper Horsted,CHI,TE,9,PIT,0.8,0.2,0,3,0,0,3,0,0,0,0,0,0,0,0.3,0.3
1417,Jesse James,CHI,TE,1,LAR,1,0.4,0,3,0,0,3,0,0,0,0,0,0,0,0.3,0.3
1417,Jesper Horsted,CHI,TE,8,SF,0.9,0.3,0,3,0,0,3,0,0,0,0,0,0,0,0.3,0.3
1422,Trevon Wesco,NYJ,TE,4,TEN,0.7,0.3,0,2.9,0,0,3,0,0,0,0,0,0,0,0.3,0.29
1422,Jesper Horsted,CHI,TE,7,TB,0.9,0.3,0,2.9,0,0,3,0,0,0,0,0,0,0,0.3,0.29
1422,Jesse James,CHI,TE,7,TB,0.8,0.4,0,2.9,0,0,3,0,0,0,0,0,0,0,0.3,0.29
1422,Giovanni Ricci,CAR,TE,17,NO,0.4,0.3,0,2.9,0,0,0,0,0,0,0,0,0,0,0.3,0.29
1422,Brycen Hopkins,LAR,TE,17,BAL,0.9,0.2,0,2.9,0,0,3,0,0,0,0,0,0,0,0.3,0.29
1422,Trevon Wesco,NYJ,TE,3,DEN,0.6,0.3,0,2.9,0,0,3,0,0,0,0,0,0,0,0.3,0.29
1422,Darrell Daniels,ARI,TE,14,LAR,0.8,0.3,0,2.9,0,0,3,0,0,0,0,0,0,0,0.3,0.29
1429,Antonio Gandy-Golden,WAS,TE,7,GB,0.2,0,0,2.6,0,0,0,0,0.05,0.2,0,0,0,0,0.3,0.28
1429,Cethan Carter,MIA,TE,5,TB,0.6,0.3,0,2.8,0,0,3,0,0,0,0,0,0,0,0.3,0.28
1429,Daniel Brown,NYJ,TE,13,PHI,0.8,0.3,0,2.8,0,0,3,0,0,0,0,0,0,0,0.3,0.28
1429,Kendall Blanton,LAR,TE,10,SF,0.3,0,0,2.8,0,0,0,0,0,0,0,0,0,0,0.3,0.28
1429,Luke Stocker,MIN,TE,10,LAC,0.3,0,0,2.8,0,0,0,0,0,0,0,0,0,0,0.3,0.28
1429,Hunter Bryant,DET,TE,1,SF,0.3,0,0,2.8,0,0,0,0,0,0,0,0,0,0,0.3,0.28
1429,Kendall Blanton,LAR,TE,18,SF,0.9,0.3,0,2.8,0,0,3,0,0,0,0,0,0,0,0.3,0.28
1436,Cethan Carter,MIA,TE,2,BUF,0.4,0.2,0,2.7,0,0,0,0,0,0,0,0,0,0,0.3,0.27
1436,Cethan Carter,MIA,TE,4,IND,0.8,0.3,0,2.7,0,0,3,0,0,0,0,0,0,0,0.3,0.27
1436,Colin Thompson,CAR,TE,7,NYG,0.9,0.3,0,2.7,0,0,3,0,0,0,0,0,0,0,0.3,0.27
1436,Tyler Davis,GB,TE,6,CHI,0.9,0.3,0,2.7,0,0,3,0,0,0,0,0,0,0,0.3,0.27
1436,Josh Oliver,BAL,TE,16,CIN,1.2,0.2,0,2.7,0,0,3,0,0,0,0,0,0,0,0.3,0.27
1436,Cethan Carter,MIA,TE,9,HOU,0.6,0.3,0,2.7,0,0,3,0,0,0,0,0,0,0,0.3,0.27
1436,Jack Stoll,PHI,TE,1,ATL,0.5,0.4,0,2.7,0,0,0,0,0,0,0,0,0,0,0.3,0.27
1443,J.P. Holtz,CHI,TE,2,CIN,0.6,0.2,0,2.6,0,0,3,0,0,0,0,0,0,0,0.3,0.26
1443,Darrell Daniels,ARI,TE,2,MIN,0.7,0.3,0,2.6,0,0,3,0,0,0,0,0,0,0,0.3,0.26
1443,Johnny Mundt,LAR,TE,6,NYG,0.5,0.3,0,2.6,0,0,0,0,0,0,0,0,0,0,0.3,0.26
1443,Tyler Davis,GB,TE,15,BAL,0.7,0.2,0,2.6,0,0,3,0,0,0,0,0,0,0,0.3,0.26
1443,Demetrius Harris,ARI,TE,14,LAR,0.7,0.2,0,2.6,0,0,3,0,0,0,0,0,0,0,0.3,0.26
1443,Darrell Daniels,ARI,TE,11,SEA,0.7,0.3,0,2.6,0,0,3,0,0,0,0,0,0,0,0.3,0.26
1449,Tanner Hudson,SF,TE,5,ARI,1.1,0.2,0,2.5,0,0,2,0,0,0,0,0,0,0,0.2,0.25
1449,Cethan Carter,MIA,TE,15,NYJ,0.4,0.2,0,2.5,0,0,0,0,0,0,0,0,0,0,0.2,0.25
1449,Darrell Daniels,ARI,TE,16,IND,0.9,0.2,0,2.5,0,0,2,0,0,0,0,0,0,0,0.2,0.25
1449,Feleipe Franks,ATL,TE,9,NO,0,0,0,0,0,0,0,0,0.1,0.3,0,0,0,0,0.2,0.25
1449,John Bates,WAS,TE,3,BUF,1.7,0.5,0,4.5,0,0,2,0,0,0,0,0,0.1,0.1,0.2,0.25
1449,Darrell Daniels,ARI,TE,3,JAX,0.6,0.2,0,2.5,0,0,2,0,0,0,0,0,0,0,0.2,0.25
1449,Lee Smith,ATL,TE,3,NYG,0.7,0.3,0,2.5,0,0,2,0,0,0,0,0,0,0,0.2,0.25
1449,Jack Stoll,PHI,TE,3,DAL,0.3,0.1,0,2.5,0,0,0,0,0,0,0,0,0,0,0.2,0.25
1449,Cethan Carter,MIA,TE,10,BAL,0.6,0.2,0,2.5,0,0,2,0,0,0,0,0,0,0,0.2,0.25
1449,Brock Wright,DET,TE,10,PIT,0.2,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0.2,0.25
1449,Hayden Hurst,ATL,TE,12,JAX,0.3,0,0,2.5,0,0,0,0,0,0,0,0,0,0,0.2,0.25
1449,Tyler Davis,GB,TE,14,CHI,0.7,0.3,0,2.5,0,0,2,0,0,0,0,0,0,0,0.2,0.25
1449,Johnny Mundt,LAR,TE,1,CHI,0.4,0.2,0,2.5,0,0,0,0,0,0,0,0,0,0,0.2,0.25
1449,Antony Auclair,HOU,TE,18,TEN,0.6,0.3,0,2.5,0,0,2,0,0,0,0,0,0,0,0.2,0.25
1449,Feleipe Franks,ATL,TE,11,NE,0,0,0,0,0,0,0,0,0.1,0.6,0,0,0,0,0.2,0.25
1449,J.P. Holtz,CHI,TE,11,BAL,0.5,0.2,0,2.5,0,0,0,0,0,0,0,0,0,0,0.2,0.25
1465,Johnny Mundt,LAR,TE,2,IND,0.2,0.1,0,2.4,0,0,0,0,0,0,0,0,0,0,0.2,0.24
1465,Tyler Davis,GB,TE,7,WAS,0.7,0.2,0,2.4,0,0,2,0,0,0,0,0,0,0,0.2,0.24
1465,Johnny Mundt,LAR,TE,5,SEA,0.4,0.2,0,2.4,0,0,0,0,0,0,0,0,0,0,0.2,0.24
1465,Colin Thompson,CAR,TE,5,PHI,1,0.2,0,2.4,0,0,2,0,0,0,0,0,0,0,0.2,0.24
1465,Colin Thompson,CAR,TE,6,MIN,1,0.2,0,2.4,0,0,2,0,0,0,0,0,0,0,0.2,0.24
1465,Lee Smith,ATL,TE,15,SF,0.7,0.4,0,2.4,0,0,2,0,0,0,0,0,0,0,0.2,0.24
1465,Cethan Carter,MIA,TE,13,NYG,0.4,0.2,0,2.4,0,0,0,0,0,0,0,0,0,0,0.2,0.24
1465,Charlie Woerner,SF,TE,17,HOU,0.8,0.3,0,2.4,0,0,2,0,0,0,0,0,0,0,0.2,0.24
1465,Ben Ellefson,MIN,TE,17,GB,1.6,0.2,0,2.4,0,0,1,0,0,0,0,0,0,0,0.2,0.24
1465,Cethan Carter,MIA,TE,12,CAR,0.6,0.2,0,2.4,0,0,2,0,0,0,0,0,0,0,0.2,0.24
1465,Lee Smith,ATL,TE,14,CAR,0.7,0.3,0,2.4,0,0,2,0,0,0,0,0,0,0,0.2,0.24
1465,Brandon Dillon,MIN,TE,1,CIN,0.5,0.3,0,2.4,0,0,0,0,0,0,0,0,0,0,0.2,0.24
1465,MyCole Pruitt,TEN,TE,1,ARI,0.9,0.3,0,2.4,0,0,2,0,0,0,0,0,0,0,0.2,0.24
1465,Giovanni Ricci,CAR,TE,11,WAS,0.2,0.2,0,2.4,0,0,0,0,0,0,0,0,0,0,0.2,0.24
1465,Luke Stocker,MIN,TE,11,GB,0.3,0,0,2.4,0,0,0,0,0,0,0,0,0,0,0.2,0.24
1480,Zach Gentry,PIT,TE,2,LV,1.1,0.2,0,2.3,0,0,2,0,0,0,0,0,0,0,0.2,0.23
1480,Jesse James,CHI,TE,4,DET,0.8,0.3,0,2.3,0,0,2,0,0,0,0,0,0,0,0.2,0.23
1480,Ross Travis,ARI,TE,7,HOU,0.2,0,0,2.3,0,0,0,0,0,0,0,0,0,0,0.2,0.23
1480,Zach Gentry,PIT,TE,5,DEN,1,0.3,0,2.3,0,0,2,0,0,0,0,0,0,0,0.2,0.23
1480,Daniel Brown,NYJ,TE,5,ATL,0.4,0.2,0,2.3,0,0,0,0,0,0,0,0,0,0,0.2,0.23
1480,Tyler Davis,GB,TE,5,CIN,0.9,0.2,0,2.3,0,0,2,0,0,0,0,0,0,0,0.2,0.23
1480,J.P. Holtz,CHI,TE,16,SEA,0.5,0.2,0,2.3,0,0,0,0,0,0,0,0,0,0,0.2,0.23
1480,J.P. Holtz,CHI,TE,3,CLE,0.7,0.2,0,2.3,0,0,2,0,0,0,0,0,0,0,0.2,0.23
1480,Deon Yelder,TB,TE,3,LAR,1,0.3,0,2.3,0,0,2,0,0,0,0,0,0,0,0.2,0.23
1480,Demetrius Harris,ARI,TE,10,CAR,0.7,0.2,0,2.3,0,0,2,0,0,0,0,0,0,0,0.2,0.23
1480,Lee Smith,ATL,TE,18,NO,0.7,0.2,0,2.3,0,0,2,0,0,0,0,0,0,0,0.2,0.23
1491,MyCole Pruitt,TEN,TE,2,SEA,0.9,0.2,0,2.2,0,0,2,0,0,0,0,0,0,0,0.2,0.22
1491,Trevon Wesco,NYJ,TE,15,MIA,0.7,0.2,0,2.2,0,0,2,0,0,0,0,0,0,0,0.2,0.22
1491,Kenny Yeboah,NYJ,TE,13,PHI,0.2,0,0,2.2,0,0,0,0,0,0,0,0,0,0,0.2,0.22
1491,Demetrius Harris,ARI,TE,13,CHI,0.6,0.2,0,2.2,0,0,2,0,0,0,0,0,0,0,0.2,0.22
1491,Colin Thompson,CAR,TE,3,HOU,1,0.2,0,2.2,0,0,2,0,0,0,0,0,0,0,0.2,0.22
1491,Tyler Davis,GB,TE,10,SEA,0.9,0.2,0,2.2,0,0,2,0,0,0,0,0,0,0,0.2,0.22
1491,Richard Rodgers,PHI,TE,12,NYG,0.2,0,0,2.2,0,0,0,0,0,0,0,0,0,0,0.2,0.22
1491,Luke Stocker,MIN,TE,14,PIT,0.3,0.2,0,2.2,0,0,0,0,0,0,0,0,0,0,0.2,0.22
1491,Lee Smith,ATL,TE,1,PHI,0.6,0.3,0,2.2,0,0,2,0,0,0,0,0,0,0,0.2,0.22
1491,J.P. Holtz,CHI,TE,1,LAR,0.7,0.2,0,2.2,0,0,2,0,0,0,0,0,0,0,0.2,0.22
1491,Cethan Carter,MIA,TE,11,NYJ,0.6,0.2,0,2.2,0,0,2,0,0,0,0,0,0,0,0.2,0.22
1502,Colin Thompson,CAR,TE,4,DAL,1,0.2,0,2.1,0,0,2,0,0,0,0,0,0,0,0.2,0.21
1502,J.P. Holtz,CHI,TE,7,TB,0.5,0.2,0,2.1,0,0,0,0,0,0,0,0,0,0,0.2,0.21
1502,Jesse James,CHI,TE,6,GB,0.7,0.3,0,2.1,0,0,2,0,0,0,0,0,0,0,0.2,0.21
1502,Kenny Yeboah,NYJ,TE,16,JAX,0.2,0.2,0,2.1,0,0,0,0,0,0,0,0,0,0,0.2,0.21
1502,Luke Stocker,MIN,TE,13,DET,0.3,0.2,0,2.1,0,0,0,0,0,0,0,0,0,0,0.2,0.21
1502,Jody Fortson,KC,TE,3,LAC,0.5,0.2,0,2.1,0,0,0,0,0,0,0,0,0,0,0.2,0.21
1502,Johnny Mundt,LAR,TE,3,TB,0.2,0.1,0,2.1,0,0,0,0,0,0,0,0,0,0,0.2,0.21
1502,Giovanni Ricci,CAR,TE,12,MIA,0.2,0.2,0,2.1,0,0,0,0,0,0,0,0,0,0,0.2,0.21
1502,Charlie Woerner,SF,TE,18,LAR,0.8,0.2,0,2.1,0,0,2,0,0,0,0,0,0,0,0.2,0.21
1502,Cethan Carter,MIA,TE,8,BUF,0.6,0.2,0,2.1,0,0,2,0,0,0,0,0,0,0,0.2,0.21
1502,Kenny Yeboah,NYJ,TE,8,CIN,0.2,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0.2,0.21
1513,Johnny Mundt,LAR,TE,4,ARI,0.5,0.2,0,2,0,0,0,0,0,0,0,0,0,0,0.2,0.2
1513,Tyler Davis,GB,TE,4,PIT,0.8,0.2,0,2,0,0,2,0,0,0,0,0,0,0,0.2,0.2
1513,Noah Togiai,PHI,TE,7,LV,0.2,0,0,2,0,0,0,0,0,0,0,0,0,0,0.2,0.2
1513,Ross Travis,ARI,TE,5,SF,0.1,0,0,2,0,0,0,0,0,0,0,0,0,0,0.2,0.2
1513,Richard Rodgers,PHI,TE,15,WAS,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0.2,0.2
1513,Darrell Daniels,ARI,TE,17,DAL,0.8,0.2,0,2,0,0,2,0,0,0,0,0,0,0,0.2,0.2
1513,Antony Auclair,HOU,TE,17,SF,0.8,0.2,0,2,0,0,2,0,0,0,0,0,0,0,0.2,0.2
1513,Feleipe Franks,ATL,TE,3,NYG,0,0,0,0,0,0,0,0,0.1,0.1,0,0,0,0,0.2,0.2
1513,Jeremy Sprinkle,DAL,TE,18,PHI,0.9,0.2,0,2,0,0,2,0,0,0,0,0,0,0,0.2,0.2
1513,J.P. Holtz,CHI,TE,8,SF,0.5,0.2,0,2,0,0,0,0,0,0,0,0,0,0,0.2,0.2
1513,Nick Vannett,NO,TE,11,PHI,0.6,0.2,0,2,0,0,2,0,0,0,0,0,0,0,0.2,0.2
1524,J.P. Holtz,CHI,TE,4,DET,0.9,0.1,0,1.9,0,0,2,0,0,0,0,0,0,0,0.2,0.19
1524,Garrett Griffin,NO,TE,4,NYG,0.6,0.2,0,1.9,0,0,2,0,0,0,0,0,0,0,0.2,0.19
1524,Jason Croom,PHI,TE,6,TB,0.2,0,0,1.9,0,0,0,0,0,0,0,0,0,0,0.2,0.19
1524,Eric Tomlinson,BAL,TE,15,GB,0.8,0.2,0,1.9,0,0,2,0,0,0,0,0,0,0,0.2,0.19
